RoadType,RoadID,ScenarioLength,VehicleFront,VehicleAdjacent,VehicleOpposite,VehicleFrontTwoWheeled,VehicleAdjacentTwoWheeled,VehicleOppositeTwoWheeled,TimeOfDay,Weather,NumberOfPeople,TargetSpeed,Trees,Buildings,Task,Delta_F0,Delta_F1,Delta_F2,Delta_F3,Y0,Y1,Y2,Y3,Y
0,1,0,0,1,0,0,0,0,2,2,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,1,3,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,1,5,1,2,1,1,0,0.003913043478260936,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,1,5,1,2,1,1,0,0.0040000000000000036,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,1,5,1,2,1,1,0,0.004086956521739182,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,2,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,0,1,0,2,5,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,0,1,1,0,1,1,4,1,1,0,0.013217391304347625,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,2,3,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,0,1,0,1,1,3,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,0,0,1,2,6,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,0,1,1,0,1,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,0,1,1,1,5,1,2,1,1,0,0.003826086956521535,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,0,1,1,1,5,1,2,1,1,0,0.004869565217391236,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,0,1,1,1,5,1,2,1,1,0,0.006260869565217209,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0,0,0,4,1,1,0,0.0002608695652172033,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0,0,0,4,1,1,0,0.00034782608695638206,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,2,2,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,2,2,1,3,1,1,0,0.0006086956521740294,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0,1,1,0,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0,1,2,1,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,1,0,2,4,1,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,1,0,2,4,1,2,1,1,0,0.0002608695652172033,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,1,0,2,4,1,2,1,1,0,0.0007826086956519429,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,1,0,2,4,1,2,1,1,0,0.003826086956521535,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,1,1,0,2,1,3,1,1,0,0.025826086956521666,0.0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,1,1,0,2,1,3,1,1,0,0.02626086956521745,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,0,1,1,1,3,1,1,0,0.006521739130434634,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,0,1,1,1,3,1,1,0,0.026347826086956627,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,0,1,1,1,3,1,1,0,0.027478260869565396,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,0,1,1,1,3,1,1,0,0.02791304347826118,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0,3,0,2,1,1,0,0.0032173913043479496,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0,3,0,2,1,1,0,0.0044347826086957864,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0,3,0,2,1,1,0,0.0059130434782608265,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,2,3,1,2,1,1,0,0.0020869565217391806,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,2,3,1,2,1,1,0,0.005391304347826198,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,4,1,1,0,0.00043478260869567187,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,4,1,1,0,0.0009565217391304115,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,4,1,1,0,0.023652173913043417,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,1,1,1,2,0,0,3,1,1,0,0.0021739130434782483,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,1,1,1,2,0,0,3,1,1,0,0.014521739130434863,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,0,1,1,1,2,0,0,3,1,1,0,0.014782608695652066,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,2,0,0,2,1,1,0,0.0033043478260867953,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,2,0,0,2,1,1,0,0.003478260869565153,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,2,0,0,2,1,1,0,0.005043478260869594,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,0,1,2,4,0,4,1,1,0,0.0008695652173912327,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,0,4,1,2,1,1,0,0.004347826086956386,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,0,4,1,2,1,1,0,0.006173913043478363,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,0,4,1,2,1,1,0,0.00695652173913075,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,1,0,0,2,1,1,0,0.002260869565217205,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,1,0,0,2,1,1,0,0.003130434782608549,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,1,0,0,2,1,1,0,0.0036521739130431774,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,1,0,0,2,1,1,0,0.005043478260869372,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,1,0,1,0,2,1,1,0,0.0024347826086956736,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,1,0,1,0,2,1,1,0,0.00269565217391321,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,1,0,1,0,2,1,1,0,0.0027826086956520557,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,1,0,1,0,2,1,1,0,0.004260869565217429,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,1,1,1,1,1,2,1,1,0,0.007826086956521983,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0.0016521739130433977,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0.0017391304347824654,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0.002347826086956384,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0.006086956521739184,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0.01000000000000012,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0.018869565217391582,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.00017391304347824654,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.0008695652173912327,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,1,1,1,1,0,0,4,1,1,0,0.0013913043478259723,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,4,1,4,1,1,0,0.011826086956521764,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,4,1,4,1,1,0,0.029739130434782712,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,4,1,4,1,1,0,0.030260869565217563,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,4,1,4,1,1,0,0.030956521739130438,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,2,4,1,4,1,1,0,8.695652173917878e-05,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,2,4,1,4,1,1,0,0.010608695652174038,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,2,4,1,4,1,1,0,0.010782608695652285,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,2,4,1,4,1,1,0,0.012695652173912997,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,2,4,1,4,1,1,0,0.012869565217391243,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,2,5,1,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,1,1,2,1,4,1,1,0,0.009565217391304337,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,1,1,2,1,4,1,1,0,0.009826086956521984,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,1,1,2,1,4,1,1,0,0.010260869565217545,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,1,1,2,1,4,1,1,0,0.012173913043478368,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,1,1,0,4,0,3,1,1,0,0.0020869565217390695,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,1,1,0,4,0,3,1,1,0,0.0059130434782608265,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0.006173913043478141,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0.007217391304347731,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0.009304347826087023,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0.013913043478260834,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0.01782608695652166,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.0025217391304348524,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.0040000000000000036,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.00521739130434784,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,1,0,1,4,1,1,0,0.005826086956521648,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,1,0,1,4,1,1,0,0.014956521739130424,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,1,5,1,2,1,1,0,0.0028695652173912345,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,1,5,1,2,1,1,0,0.003478260869565042,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,1,5,1,2,1,1,0,0.0063478260869566094,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,1,1,2,1,1,0,0.0020869565217391806,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,1,1,2,1,1,0,0.00269565217391321,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,1,1,2,1,1,0,0.004086956521739182,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,1,1,2,1,1,0,0.00426086956521754,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,6,0,3,1,1,0,0.0006086956521739184,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,6,0,3,1,1,0,0.002260869565217316,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,2,6,0,3,1,1,0,0.002347826086956606,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,6,1,3,1,1,0,0.006434782608695788,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,6,1,3,1,1,0,0.007304347826087243,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,6,1,3,1,1,0,0.007826086956521872,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,6,1,3,1,1,0,0.008695652173912993,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,2,6,0,4,1,1,0,0.0003478260869566041,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,2,6,0,4,1,1,0,0.0006956521739129862,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,2,6,0,4,1,1,0,0.0008695652173914548,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,2,6,0,4,1,1,0,0.0017391304347825765,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,1,2,1,3,1,1,0,0.002608695652173809,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,1,2,1,3,1,1,0,0.002695652173912988,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,1,2,1,3,1,1,0,0.025391304347826216,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,1,2,1,3,1,1,0,0.026347826086956627,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,2,0,1,2,1,1,0,0.001565217391304441,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,2,0,1,2,1,1,0,0.0027826086956519447,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,2,0,1,2,1,1,0,0.0028695652173912345,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,2,0,1,2,1,1,0,0.003826086956521646,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,0,1,1,2,0,1,2,1,1,0,0.003913043478260825,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,1,1,1,0,3,1,2,1,1,0,0.0032173913043478386,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,1,1,1,0,3,1,2,1,1,0,0.012521739130434861,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,1,1,1,0,3,1,2,1,1,0,0.016000000000000014,0.0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,1,1,1,1,0,3,1,2,1,1,0,0.016347826086956396,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,0,0,1,1,3,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,2,5,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,2,6,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,2,6,1,3,1,1,0,8.695652173917878e-05,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,2,6,1,3,1,1,0,0.0001739130434780245,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,2,6,1,3,1,1,0,0.00043478260869556085,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,1,0,0,1,2,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.008608695652173814,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.008869565217391462,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.009652173913043627,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,1,3,1,2,1,1,0,0.011391304347826203,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,2,3,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,2,3,0,2,1,1,0,0.0005217391304347396,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,0,1,1,1,2,3,0,2,1,1,0,0.0010434782608695903,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,0,0,2,1,3,1,1,0,8.695652173884572e-05,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,0,0,2,1,3,1,1,0,0.0002608695652172033,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,0,0,2,1,3,1,1,0,0.0008695652173912327,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,0,2,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,0,0,1,2,1,1,0,0.003826086956521757,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,0,0,1,2,1,1,0,0.005478260869565155,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,0,0,1,2,1,1,0,0.006434782608695566,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,0,0,1,2,1,1,0,0.013826086956521544,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,1,4,1,2,1,1,0,0.0005217391304348507,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,1,4,1,2,1,1,0,0.0055652173913042224,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,1,4,1,2,1,1,0,0.006608695652173813,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,1,4,1,2,1,1,0,0.009130434782608776,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,0,1,2,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,1,0,2,2,1,3,1,1,0,0.004260869565217207,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,1,0,2,2,1,3,1,1,0,0.004347826086956386,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,1,0,2,2,1,3,1,1,0,0.00469565217391299,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,0,1,1,1,6,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,1,0,0,1,5,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,1,0,0,2,3,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,0,1,1,0,0,2,3,0,4,1,1,0,8.695652173917878e-05,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,0,6,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,0,6,0,3,1,1,0,8.695652173917878e-05,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,0,6,0,3,1,1,0,0.00034782608695638206,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,1,0,1,3,1,1,0,0.011478260869565049,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,1,0,1,3,1,1,0,0.012434782608695794,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,0,0,0,2,4,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,0,1,1,0,5,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,0,0,2,1,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,0,0,2,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,0,0,5,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,0,2,1,1,2,1,1,0,0.0018260869565216442,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,0,2,1,1,2,1,1,0,0.006086956521739184,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,0,2,1,1,2,1,1,0,0.006608695652173813,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,0,2,1,1,2,1,1,0,0.013304347826086804,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,1,1,0,0,2,1,1,0,8.695652173917878e-05,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,1,1,0,0,2,1,1,0,0.0015652173913042189,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,1,1,0,0,2,1,1,0,0.001913043478260823,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,1,1,0,0,2,1,1,0,0.004521739130434854,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,0,1,1,1,1,0,0,2,1,1,0,0.004608695652174033,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,1,0,1,0,1,5,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,0,1,1,1,0,1,0,4,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.0002608695652174253,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.0006086956521738074,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,0,1,0,1,4,1,2,1,1,0,0.0021739130434780263,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,0,1,1,2,5,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,0,1,1,2,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,0,1,1,2,6,0,2,1,1,0,0.0006086956521738074,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,0,1,1,2,6,0,2,1,1,0,0.0029565217391304133,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,0,1,1,2,6,0,2,1,1,0,0.005652173913043401,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,1,0,1,0,3,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,1,1,0,2,2,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,1,1,0,2,2,0,4,1,1,0,0.00043478260869556085,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,1,1,1,2,0,1,3,1,1,0,0.003043478260869592,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,1,1,1,2,0,1,3,1,1,0,0.0035652173913043317,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,0,1,1,1,2,0,1,3,1,1,0,0.004434782608695564,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,0,0,1,1,1,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,0,0,1,1,1,1,2,1,1,0,8.695652173917878e-05,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,0,0,1,1,1,1,2,1,1,0,0.007652173913043625,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,0,1,0,2,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,0,1,0,2,4,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,0,1,1,1,1,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,0,1,1,2,2,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,1,0,0,0,1,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,1,0,1,2,2,1,2,1,1,0,0.0063478260869566094,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,1,0,1,2,2,1,2,1,1,0,0.006608695652174035,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,1,0,1,2,2,1,2,1,1,0,0.013826086956521766,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,1,1,0,1,4,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,0,1,1,1,0,1,4,1,3,1,1,0,0.0024347826086955626,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,0,0,2,4,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,0,0,2,4,0,2,1,1,0,0.0008695652173912327,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,0,0,2,4,0,2,1,1,0,0.002347826086956384,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,0,0,2,4,0,2,1,1,0,0.004086956521739182,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,0,1,1,1,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,0,1,1,2,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,1,0,0,5,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,1,1,2,5,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,0,1,1,2,5,0,4,1,1,0,0.00043478260869556085,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,1,0,1,0,3,0,3,1,1,0,8.695652173884572e-05,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,0,4,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,0,5,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,2,0,0,3,1,1,0,0.0012173913043476148,0.0,0.0,0.0,0,0,0,0,0
0,2,0,1,1,0,1,1,1,2,0,0,3,1,1,0,0.004869565217391236,0.0,0.0,0.0,0,0,0,0,0
